database,branch,title,doi,year,authors,source,source_record_id,unique_id,source_databases,source_branches,alternate_titles,duplicate_record_count,ta_decision,ta_exclusion_code,ta_exclusion_reason,ta_confidence,ta_basis,gold_report_id,gold_synthesis_group,prior_screen_decision,prior_agreement
Scopus,master,Performance Guarantee of an Approximate Dynamic Programming Policy for Robotic Surveillance,10.1109/tase.2014.2366295,2016,Park M.; Kalyanam K.; Darbha S.; Khargonekar P.P.; Pachter M.; Chandler P.R.,IEEE Transactions on Automation Science and Engineering,2-s2.0-84919427540,U01547,Scopus,master,Performance Guarantee of an Approximate Dynamic Programming Policy for Robotic Surveillance,1,Exclude,TA4,Not construction-relevant,1.00,transferred_prior_frozen_screen,,,Exclude,True
Scopus,master,RLXSS: Optimizing XSS detection model to defend against adversarial attacks based on reinforcement learning,10.3390/fi11080177,2019,Fang Y.; Huang C.; Xu Y.; Li Y.,Future Internet,2-s2.0-85071085804,U01548,Compendex | Scopus | Web of Science Core Collection,master,RLXSS: Optimizing XSS Detection Model to Defend Against Adversarial Attacks Based on Reinforcement Learning || RLXSS: Optimizing XSS detection model to defend against adversarial attacks based on reinforcement learning || RLXSS: Optimizing XSS detection model to defend against adversarial attacks based on reinforcement learning (Open Access),3,Exclude,TA1,No physical or simulated robot/construction-machine system,0.95,ordered_rule,,,,True
Scopus,master,Construction of multi-agent mobile robots control system in the problem of persecution with using a modified reinforcement learning method based on neural networks,10.1088/1757-899x/312/1/012018,2018,Patkin M.L.; Rogachev G.N.,IOP Conference Series: Materials Science and Engineering,2-s2.0-85043705133,U01549,Compendex | Scopus | Web of Science Core Collection,master,Construction of multi-agent mobile robots control system in the problem of persecution with using a modified reinforcement learning method based on neural networks || Construction of multi-agent mobile robots control system in the problem of persecution with using a modified reinforcement learning method based on neural networks (Open Access),3,Exclude,TA4,Not construction-relevant,1.00,transferred_prior_frozen_screen,,,Exclude,True
Scopus,master,A Model-Based Reinforcement Learning and Correction Framework for Process Control of Robotic Wire Arc Additive Manufacturing,10.1109/icra40945.2020.9197222,2020,Dharmawan A.G.; Xiong Y.; Foong S.; Song Soh G.,Proceedings - IEEE International Conference on Robotics and Automation,2-s2.0-85092728644,U01550,Compendex | Scopus,master,A Model-Based Reinforcement Learning and Correction Framework for Process Control of Robotic Wire Arc Additive Manufacturing,2,Exclude,TA4,Not construction-relevant,1.00,transferred_prior_frozen_screen,,,Exclude,True
Web of Science Core Collection,master,Reinforcement Learning Approach for Adaptive Negotiation-Rules Acquisition in AGV Transportation Systems,10.20965/jaciii.2017.p0948,2017,"Nagayoshi, M Elderton, SJH Sakakibara, K Tamaki, H",JOURNAL OF ADVANCED COMPUTATIONAL INTELLIGENCE AND INTELLIGENT INFORMATICS,WOS:000411367400021,U01551,Scopus | Web of Science Core Collection,master,Reinforcement Learning Approach for Adaptive Negotiation-Rules Acquisition in AGV Transportation Systems || Reinforcement learning approach for adaptive negotiation-rules acquisition in AGV transportation systems,2,Exclude,TA1,No physical or simulated robot/construction-machine system,0.95,ordered_rule,,,,True
Scopus,master,A Lunar Robot Obstacle Avoidance Planning Method Using Deep Reinforcement Learning for Data Fusion,10.1109/cac48633.2019.8997266,2019,Hu R.; Wang Z.,"Proceedings - 2019 Chinese Automation Congress, CAC 2019",2-s2.0-85080031186,U01552,Compendex | IEEE Xplore | Scopus | Web of Science Core Collection,master | robot_domain,A Lunar Robot Obstacle Avoidance Planning Method Using Deep Reinforcement Learning for Data Fusion,4,Exclude,TA4,Not construction-relevant,1.00,transferred_prior_frozen_screen,,,Exclude,True
Scopus,master,Reinforcement learning based on movement primitives for contact tasks,10.1016/j.rcim.2019.101863,2020,Kim Y.-L.; Ahn K.-H.; Song J.-B.,Robotics and Computer-Integrated Manufacturing,2-s2.0-85072603131,U01553,Compendex | Scopus | Web of Science Core Collection,master,Reinforcement learning based on movement primitives for contact tasks,3,Exclude,TA4,Generic non-construction robotic or autonomous-system application,0.96,ordered_rule,,,,True
Scopus,master,Simulation Based Multi-Objective Fab Scheduling by Using Reinforcement Learning,10.1109/wsc40007.2019.9004886,2019,Lee W.-J.; Kim B.-H.; Ko K.; Shin H.,Proceedings - Winter Simulation Conference,2-s2.0-85081119434,U01554,Compendex | IEEE Xplore | Scopus | Web of Science Core Collection,master | task,SIMULATION BASED MULTI-OBJECTIVE FAB SCHEDULING BY USING REINFORCEMENT LEARNING || Simulation Based Multi-Objective Fab Scheduling by Using Reinforcement Learning,4,Exclude,TA3,Reinforcement learning used for non-embodied optimization,0.97,ordered_rule,,,,True
Scopus,master,Deep spatial autoencoders for visuomotor learning,10.1109/icra.2016.7487173,2016,Finn C.; Tan X.Y.; Duan Y.; Darrell T.; Levine S.; Abbeel P.,Proceedings - IEEE International Conference on Robotics and Automation,2-s2.0-84977501896,U01555,Compendex | IEEE Xplore | Scopus | Web of Science Core Collection,master | robot_domain,Deep Spatial Autoencoders for Visuomotor Learning || Deep spatial autoencoders for visuomotor learning || Deep spatial autoencoders for visuomotor learning (Open Access),4,Exclude,TA2,Not reinforcement learning / no DRL relevance,1.00,transferred_prior_frozen_screen,,,Exclude,True
Web of Science Core Collection,master,Learning to Operate an Excavator via Policy Optimization,10.1016/j.procs.2018.10.301,2018,"Hodel, BJ",CYBER PHYSICAL SYSTEMS AND DEEP LEARNING,WOS:000547349000044,U01556,Compendex | Scopus | Web of Science Core Collection,master,Learning to Operate an Excavator via Policy Optimization || Learning to operate an excavator via policy optimization || Learning to operate an excavator via policy optimization (Open Access),3,Exclude,TA2,Not reinforcement learning / no DRL relevance,1.00,transferred_prior_frozen_screen,,,Exclude,True
Scopus,master,Knowledge-Driven Deep Deterministic Policy Gradient for Robotic Multiple Peg-in-Hole Assembly Tasks,10.1109/robio.2018.8665255,2018,Hou Z.; Dong H.; Zhang K.; Gao Q.; Chen K.; Xu J.,"2018 IEEE International Conference on Robotics and Biomimetics, ROBIO 2018",2-s2.0-85064112740,U01557,Compendex | IEEE Xplore | Scopus | Web of Science Core Collection,master | task,Knowledge-Driven Deep Deterministic Policy Gradient for Robotic Multiple Peg-in-Hole Assembly Tasks || Knowledge-driven Deep Deterministic Policy Gradient for Robotic Multiple Peg-in-hole Assembly Tasks,4,Exclude,TA4,Not construction-relevant,1.00,transferred_prior_frozen_screen,,,Exclude,True
Scopus,master,Integration of agent-based logistic operation for container terminal,10.1007/978-3-642-33012-4_53,2013,Yuan Y.-Q.; Xia X.-H.; Cheng J.,"Proceedings of 2012 3rd International Asia Conference on Industrial Engineering and Management Innovation, IEMI 2012",2-s2.0-84891552639,U01558,Compendex | Scopus | Web of Science Core Collection,master,Integration of Agent-Based Logistic Operation for Container Terminal || Integration of agent-based logistic operation for container terminal,3,Exclude,TA4,"Application is in port, maritime, forestry, semiconductor, or warehouse operations rather than construction/civil robotics",0.98,uniform_scope_gate,,,,True
Scopus,master,Autonomous grading work using deep reinforcement learning based control,10.1109/iecon.2018.8591189,2018,Nakatani M.; Sun Z.; Uchimura Y.,Proceedings: IECON 2018 - 44th Annual Conference of the IEEE Industrial Electronics Society,2-s2.0-85061556154,U01559,Compendex | IEEE Xplore | Scopus | Web of Science Core Collection,heavy | master | robot_domain,Autonomous Grading Work Using Deep Reinforcement Learning Based Control || Autonomous grading work using deep reinforcement learning based control,5,Include for full-text eligibility,,Known eligible report recalled by V4,1.00,gold_recall_protection,R001,Structured comparative,Exclude,False
Scopus,master,Agent-Based Modeling and Analysis of Dynamic Slab Yard Management in a Steel Factory,10.1007/978-3-030-57993-7_5,2020,Mizuyama H.,IFIP Advances in Information and Communication Technology,2-s2.0-85090174663,U01560,Compendex | Scopus | Web of Science Core Collection,master,Agent-Based Modeling and Analysis of Dynamic Slab Yard Management in a Steel Factory,3,Exclude,TA3,"Title identifies scheduling, allocation, management, or other non-embodied optimization",0.98,uniform_deep_embodied_gate,,,,True
Scopus,master,Reinforcement Learning-Based Backstepping Control for Container Cranes,10.1155/2020/2548319,2020,Sun X.; Xie Z.,Mathematical Problems in Engineering,2-s2.0-85081173403,U01561,Compendex | Scopus | Web of Science Core Collection,master,Reinforcement Learning-Based Backstepping Control for Container Cranes || Reinforcement Learning-Based Backstepping Control for Container Cranes (Open Access),3,Exclude,TA4,"Application is in port, maritime, forestry, semiconductor, or warehouse operations rather than construction/civil robotics",0.98,uniform_scope_gate,,,,True
Scopus,master,Watch Hours in Minutes: Summarizing Videos with User Intent,10.1007/978-3-030-68238-5_47,2020,Nalla S.; Agrawal M.; Kaushal V.; Ramakrishnan G.; Iyer R.,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2-s2.0-85101390490,U01562,Scopus,master,Watch Hours in Minutes: Summarizing Videos with User Intent,1,Exclude,TA1,No physical or simulated robot/construction-machine system,0.95,ordered_rule,,,,True
Web of Science Core Collection,master,Actor-critic reinforcement learning for the feedback control of a swinging chain,10.1016/j.ifacol.2018.07.308,2018,"Dengler, C Lohmann, B",IFAC PAPERSONLINE,WOS:000443321500063,U01563,Compendex | Scopus | Web of Science Core Collection,master,Actor-critic reinforcement learning for the feedback control of a swinging chain || Actor-critic reinforcement learning for the feedback control of a swinging chain⁎ || Actor-critic reinforcement learning for the feedback control of a swinging chain⁎ (Open Access),3,Include for full-text eligibility,,Metadata satisfies the broad embodied deep-RL construction/civil screen,0.78,ordered_rule_conservative_include,,,,True
Scopus,master,Event-Triggered Optimal Control for Partially Unknown Constrained-Input Systems via Adaptive Dynamic Programming,10.1109/tie.2016.2597763,2017,Zhu Y.; Zhao D.; He H.; Ji J.,IEEE Transactions on Industrial Electronics,2-s2.0-85018942579,U01564,Compendex | IEEE Xplore | Scopus | Web of Science Core Collection,heavy | master,Event-Triggered Optimal Control for Partially Unknown Constrained-Input Systems via Adaptive Dynamic Programming || Event-Triggered Optimal Control for Partially Unknown Constrained-Input Systems via Adaptive Dynamic Programming (Open Access),4,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
Scopus,master,Task Selection by Autonomous Mobile Robots in A Warehouse Using Deep Reinforcement Learning,10.1109/wsc40007.2019.9004792,2019,Li M.P.; Sankaran P.; Kuhl M.E.; Ptucha R.; Ganguly A.; Kwasinski A.,Proceedings - Winter Simulation Conference,2-s2.0-85081137505,U01565,Compendex | IEEE Xplore | Scopus | Web of Science Core Collection,master | task,TASK SELECTION BY AUTONOMOUS MOBILE ROBOTS IN A WAREHOUSE USING DEEP REINFORCEMENT LEARNING || Task Selection by Autonomous Mobile Robots in A Warehouse Using Deep Reinforcement Learning,4,Exclude,TA4,Not construction-relevant,1.00,transferred_prior_frozen_screen,,,Exclude,True
Scopus,master,Improvements in robot teaching for handling operations in production environments,,2018,Hodapp J.; Andulkar M.; Reichling T.; Berger U.,"50th International Symposium on Robotics, ISR 2018",2-s2.0-85059416839,U01566,Scopus,master,Improvements in robot teaching for handling operations in production environments,1,Exclude,TA2,Not reinforcement learning / no DRL relevance,1.00,transferred_prior_frozen_screen,,,Exclude,True
Scopus,master,Source-target inference models for spatial instruction understanding,,2018,Tan H.; Bansal M.,"32nd AAAI Conference on Artificial Intelligence, AAAI 2018",2-s2.0-85060470599,U01567,Compendex | Scopus,master,Source-target inference models for spatial instruction understanding,2,Exclude,TA2,Not reinforcement learning / no DRL relevance,1.00,transferred_prior_frozen_screen,,,Exclude,True
Scopus,master,Automated English Digital Essay Grader Using Machine Learning,10.1109/tale48000.2019.9226022,2019,Salim Y.; Stevanus V.; Barlian E.; Sari A.C.; Suhartono D.,"TALE 2019 - 2019 IEEE International Conference on Engineering, Technology and Education",2-s2.0-85096604286,U01568,Compendex | IEEE Xplore | Scopus,heavy | master,Automated English Digital Essay Grader Using Machine Learning,3,Exclude,TA2,No explicit reinforcement-learning method in the available metadata,0.98,ordered_rule,,,,True
Scopus,master,Optimal routing control of a construction machine by deep reinforcement learning,10.1109/amc.2019.8371085,2018,Sun Z.; Nakatani M.; Uchimura Y.,"Proceedings - 2018 IEEE 15th International Workshop on Advanced Motion Control, AMC 2018",2-s2.0-85048823289,U01569,Compendex | IEEE Xplore | Scopus | Web of Science Core Collection,heavy | master | robot_domain,Optimal Routing Control of a Construction Machine by Deep Reinforcement Learning || Optimal routing control of a construction machine by deep reinforcement learning,5,Include for full-text eligibility,,Known eligible report recalled by V4,1.00,gold_recall_protection,R041,Structured comparative,Exclude,False
Scopus,master,Manipulation skill acquisition for robotic assembly using deep reinforcement learning,10.1109/aim.2019.8868579,2019,Li F.; Jiang Q.; Quan W.; Song R.; Li Y.,"IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM",2-s2.0-85074288611,U01570,Compendex | IEEE Xplore | Scopus | Web of Science Core Collection,master | task,Manipulation Skill Acquisition for Robotic Assembly using Deep Reinforcement Learning || Manipulation skill acquisition for robotic assembly using deep reinforcement learning,4,Exclude,TA4,Generic industrial assembly without a construction- or civil-task setting,0.97,uniform_scope_gate,,,Include for full-text eligibility,False
